Course Number,Course Name,Credit Count,Prerequisites,Color Group
GEOG,299 Individual Study,1-3,Consent,N/A
GEOG,313 Natural Disasters,4,N/A,N/A
GEOG,315 Geomorphology,4,N/A,N/A
GEOG,340 United States,3,N/A,N/A
GEOG,342 Geography of Minnesota,3,N/A,N/A
GEOG,352 GIS for Crime Analysis,3,N/A,N/A
GEOG,370 Cartographic Techniques,4,N/A,N/A
GEOG,373 Introduction to Geography Information,Systems4,N/A,N/A
GEOG,401 Colloquium,1,N/A,N/A
GEOG,409 Selected Topics,1-4,N/A,N/A
GEOG,410 Climatic Environments,3,N/A,N/A
GEOG,411 Soils Geomorphology,4,N/A,N/A
GEOG,412 Advanced Weather,4,GEOG 217,N/A
GEOG,413 Soil Conservation,4,N/A,N/A
GEOG,414 Biogeography,3,N/A,N/A
GEOG,415 Earth Surface Processes,4,N/A,N/A
GEOG,416W Fluvial Geomorphology and Hydrology,4,Either GEOG 101 or GEOL 121 and GEOG 315 or 415 are,N/A
GEOG,417 Quaternary Environments and Climatic Change,4,Either GEOG 101 or ANTH 210; We strongly encourage,N/A
GEOG,420 Conservation of Natural Resources,3,N/A,N/A
GEOG,425 Economic Geography,3,N/A,N/A
GEOG,428 Human Migration,3,N/A,Purple
GEOG,435 Urban Geography,3,N/A,N/A
GEOG,436 Rural Geography,3,N/A,N/A
GEOG,437 Political Geography,3,N/A,N/A
GEOG,438 Social Geography,3,N/A,N/A
GEOG,439 Transportation Modeling & GIS,4,N/A,N/A
GEOG,440 Field Studies,1-4,N/A,N/A
GEOG,445 Latin America,3,N/A,N/A
GEOG,446 Canada,3,N/A,N/A
GEOG,450 Europe,3,N/A,N/A
GEOG,458 Geography of East Asia,3,N/A,N/A
GEOG,471 Digital Field Mapping with GPS,4,GEOG 373 or equivalent,N/A
GEOG,473 Intermediate GIS,4,GEOG 373,N/A
GEOG,474 Introduction to Remote Sensing,4,N/A,N/A
GEOG,475 Open-Source GIS,4,"GEOG 373, GEOG 474",N/A
GEOG,476 Spatial Statistics,3,N/A,N/A
GEOG,477 Topics in Techniques,1-3,Consent,N/A
GEOG,478 Spatial Analysis with GIS,3,N/A,N/A
GEOG,479 GIS Practicum,1-4,"Prerequisite: GEOG 373, or 473/573, or permission of",N/A
GEOG,480 Seminar,1-4,N/A,N/A
GEOG,481 GIS and Environmental Hazards,3,GEOG 373,N/A
GEOG,482 GIS for Natural Resources,4,GEOG 373,N/A
GEOG,483 Cloud Mapping & Visualization,4,GEOG 373,N/A
GEOG,484 Web GIS,4,N/A,N/A
GEOG,485 GIS Programming,4,N/A,N/A
GEOG,491 Senior Paper,1-4,N/A,N/A
GEOG,497 (1-10) Internship,1-10,Consent,N/A
GEOG,499 Individual Study,1-3,Consent,N/A
GEOL,100 Our Geologic Environment,3-4,N/A,N/A
GEOL,104 Introduction to Soil Science,4,N/A,N/A
GEOL,107 Environmental Justice in Geoscience,4,N/A,Purple
GEOL,108 Oceans of the World,3,N/A,N/A
GEOL,121 Physical Geology,4,N/A,N/A
GEOL,122 Earth History,4,N/A,N/A
GEOL,201 Elements of Mineralogy,4,GEOL 100 or GEOL 107 or GEOL 121,N/A
GEOL,291 Introduction to Water and Soil Analysis,2,N/A,N/A
GEOL,302 Petrology,4,GEOL 201,N/A
GEOL,310 Earth and Space Systems,3,"AST 101, CHEM 201, GEOL 121",N/A
GEOL,320W Sedimentology and Stratigraphy,4,"Select one course: GEOL 100, GEOL 107, GEOL 121",N/A
GEOL,330 Structural Geology,4,GEOL 100 or GEOL 107 or GEOL 121,N/A
GEOL,401 Field Studies,1-3,GEOL 100 or GEOL 121 and GEOL 122,N/A
GEOL,410 Glacial Geology,3,GEOL 100 or GEOL 107 or GEOL 121,N/A
GEOL,430 Intro to Geophysics and Seismology,3,"GEOL 121, GEOL 201, GEOL 122",N/A
GEOL,440 Geology Field Camp,4-8,"GEOL 121, GEOL 122, GEOL 201, GEOL 320W, GEOL 330",N/A
GEOL,449 Applied Soil Science and Surface Hydrology,4,GEOL 100 GEOL 104 or GEOL 107 or GEOL 121,N/A
GEOL,450 Hydrogeology,3,GEOL 100 or GEOL 107 or GEOL 121,N/A
GEOL,460 Soil Biogeochemistry,3,"GEOL 104, and CHEM 191 or CHEM 201",N/A
GEOL,490 Workshop,1-4,N/A,N/A
GEOL,495 Seminar,2,GEOL 201,N/A
GEOL,497 Internship,1-10,N/A,N/A
GEOL,499 Individual Study,1-5,N/A,N/A
GER,101 Elementary German I,4,N/A,N/A
GER,102 Elementary German II,4,GER 101 or equivalent,N/A
Introduction,,4,N/A,N/A
GER,201 Intermediate German I,4,GER 102 or equivalent,N/A
GER,202 Intermediate German II,4,GER 201 or equivalent,N/A
GER,280W Parallel Worlds: Exploring Cultures & Symbols,4,N/A,N/A
GER,293 Supervised Study Abroad: Intermediate,1-4,N/A,N/A
GER,299 Individual Study,1-4,as appropriate for level of project,N/A
GER,340 German Topics in Language,1-4,Two years of university level German or equivalent.,N/A
GER,341 German Composition and Conversation,4,completion of GER 202 or equivalent.,N/A
GER,342 Selected Readings,1-4,Completion of GER 202 or equivalent,N/A
GER,343 German Civilization,1-4,Completion of GER 202 or equivalent,N/A
GER,393 Supervised Study Abroad,1-6,Intermediate Sequence,N/A
GER,441 Conversation and Composition,4,Completion of at least one 300 level course in German.,N/A
GER,442 German Literature,1-4,Completion of readings GER 302 or equivalent,N/A
GER,443 Topics in German Studies,1-4,N/A,N/A
GER,445 Topics in German Linguistics,1-4,Completion of a least one 300 level German course.,N/A
GER,460 Topics in German Cinema,4,N/A,N/A
GER,490 Senior Capstone Project,1-4,"GER 340, GER 341, GER 342, GER 343, GER 441. Student has",N/A
GER,493 Supervised Study Abroad: Advanced,1-6,Experience appropriate for level of credit,N/A
GER,497 Internship,1-6,Experience appropriate to project,N/A
GER,499 Individual Study,1-4,As appropriate for level of project,N/A
HLTH,101 Health and the Environment,3,N/A,N/A
Health,Worker,2,HLTH 101,N/A
"Outreach,",and Resources,3,N/A,N/A
Building,,3,N/A,N/A
Health,Work,3,N/A,N/A
HLTH,209 Basic First Aid & CPR,1,N/A,N/A
HLTH,210 Emergency Medical Responder First Aid & CPR,3,N/A,N/A
HLTH,211 Human Sexuality in a World of Diversity,3,N/A,Purple
HLTH,212 Consumer Health,3,N/A,N/A
HLTH,225 Introduction to Alcohol and Drug Studies,3,N/A,N/A
HLTH,240 Drug Education,3,N/A,N/A
HLTH,260 Introduction to Applied Health Science,3,N/A,N/A
HLTH,295 Professional Preparation in Health Careers,1,N/A,N/A
HLTH,296 Internship: Community Health Worker,1-2,"HLTH 101, HLTH 201, HLTH 202, HLTH 203",N/A
HLTH,311 Family Life & Sex Education,3,N/A,N/A
HLTH,315 Holistic Health and Wellness,3,N/A,N/A
HLTH,320 School Health Education,3,N/A,N/A
HLTH,321 Medical Terminology,3,N/A,N/A
HLTH,360 Theories and Models of Health Education,3,HLTH 260,N/A
HLTH,361W Health Communication and Advocacy,4,"HLTH 101, HLTH 360",N/A
HLTH,370 Multicultural Topics for Addictions,Professionals3,HLTH 225,N/A
HLTH,371 Core Functions of Addiction Professionals,3,HLTH 225,N/A
HLTH,372 Adolescent Addictions,3,HLTH 225,N/A
Evaluating,1,3,"HLTH 360, HLTH 361W",N/A
HLTH,400 Women’s Health,3,N/A,N/A
Professionals,,3,HLTH 225,N/A
HLTH,407 Pharmacology for Alcohol and Drug,Professionals3,HLTH 225,N/A
HLTH,410W Current Health Issues,3,N/A,N/A
HLTH,420W Health Teaching Methods,3,HLTH 320,N/A
HLTH,441 Death Education,3,N/A,N/A
HLTH,450 Environmental Health,3,N/A,N/A
HLTH,451 Emotional Health and Stress,3,N/A,N/A
HLTH,454 Chronic and Infectious Diseases,3,N/A,N/A
HLTH,455 Health and Aging,3,N/A,N/A
HLTH,459 Critical Topics in Health,1-3,N/A,N/A
HLTH,460 Introduction to Epidemiology,3,N/A,N/A
HLTH,465 Public Health and Healthcare Systems,3,N/A,N/A
HLTH,466 Global Health,3,N/A,Purple
HLTH,467 Public Health Law,3,N/A,N/A
HLTH,469 Co-Occurring Disorders,3,HLTH 225,N/A
HLTH,475 Biostatistics,3,"MATH 110, STAT 154, Or any other mathematics course",N/A
HLTH,477 Behavior Change Foundations and Strategies,3,N/A,N/A
Behavior,Change Foundations and Strategies (3 semester,credits),N/A,N/A
Evaluating,2,3,HLTH 380W,N/A
Education,,4,HLTH 380W,N/A
HLTH,488 Worksite Health Promotion,3,N/A,N/A
HLTH,491 Directed Research in Health Science,1-6,N/A,N/A
HLTH,492 Instructional Internship,1-5,N/A,N/A
HLTH,495 Senior Seminar in Health Education,1,HLTH 380W,N/A
HLTH,496 Internship: Applied Health Science,1-9,"HLTH 260, HLTH 295, HLTH 360, HLTH 361W, HLTH",N/A
HLTH,497 Internship: Alcohol and Drug Studies,1-12,Completion of all Alcohol and Drug Studies required core,N/A
HLTH,499 Individual Study,1-6,N/A,N/A
HIST,155 History of the Family in America,3,N/A,N/A
HIST,170 Ancient World Civilization to 1500,4,N/A,N/A
HIST,170W Ancient World Civilization to 1500,4,N/A,N/A
HIST,"171 World Civilization, 1500-Present",4,N/A,N/A
HIST,"171W World Civilization, 1500-Present",4,N/A,Purple
HIST,180 European History to 1648,4,N/A,N/A
HIST,180W European History to 1648,4,N/A,N/A
HIST,181 European History: 1648 to the Present,4,N/A,N/A
HIST,181W European History: 1648 to the Present,4,N/A,N/A
HIST,190 United States to 1877,4,N/A,Purple
HIST,190W United States to 1877,4,N/A,Purple
HIST,191 United States Since 1877,4,N/A,Purple
HIST,191W United States Since 1877,4,N/A,Purple
HIST,232 Islamic Civilizations,4,N/A,Gold
HIST,235 World War II and the Holocaust,4,N/A,Purple
HIST,244 A History of Taboos and Transgressions,4,N/A,Purple
HIST,246W Sports and Games in History,4,N/A,Purple
HIST,250 Riot and Revolution in History,4,N/A,N/A
HIST,260 Introduction to Traditional East Asian,Civilization4,N/A,Purple
Civilization,,4,N/A,Purple
HIST,268 History and American Democracy,4,N/A,N/A
HIST,280 History in Black and White,4,N/A,Gold
HIST,300 Study Abroad/Study Away Historical Tour,1-4,N/A,N/A
HIST,302 World History: An Overview,4,N/A,N/A
HIST,368 U.S. Constitutional History,4,N/A,N/A
HIST,369 Sex in American History,4,N/A,Purple
HIST,390 Readings for Honors: United States History,1,Permission of instructor.,N/A
HIST,391 Reading for Honors: European History,1,Permission of instructor.,N/A
HIST,392 Reading for Honors: World History,1,Permission of instructor.,N/A
HIST,401 Classical World of Greece & Rome,4,N/A,N/A
HIST,"402 Foundations of Judaism, Christianity, & Islam",4,N/A,N/A
HIST,403 The Middle Ages,4,N/A,N/A
HIST,406 Renaissance and Reformation Europe,4,N/A,N/A
HIST,407 The Age of Absolutism and Enlightenment,4,N/A,N/A
HIST,408 Women and Gender in European History,4,N/A,Purple
HIST,410 The Witch Hunts in European History,4,N/A,Purple
HIST,414 Early England to 1603,4,N/A,N/A
HIST,415 England since 1603,4,N/A,N/A
HIST,419 France since the Revolution in 1789,4,N/A,N/A
HIST,424 Scandinavian History,4,N/A,N/A
HIST,430 United States: Selected Topics,1-4,N/A,N/A
HIST,431 European History: Selected Topics,1-4,N/A,N/A
HIST,432 World History: Selected Topics,1-4,N/A,N/A
HIST,434 East Asian History: 1800-1945,4,N/A,N/A
HIST,435 East Asian History: 1945 - The Present,4,N/A,Purple
States,,4,N/A,N/A
HIST,437 African History to 1800,4,N/A,Purple
HIST,438 Modern Africa,4,N/A,Purple
HIST,441 Colonial Latin America,4,N/A,Purple
HIST,442 Modern Latin America,4,N/A,Purple
HIST,"443 The Maya, Aztecs, and Incas",4,N/A,N/A
HIST,445 Pirates of the Atlantic World,4,N/A,N/A
HIST,446 Modern Middle East,4,N/A,N/A
HIST,452 Minnesota History,4,N/A,N/A
HIST,454 Early America to 1763,4,N/A,N/A
HIST,455 Revolutionary & Early National America,1763-18204,N/A,N/A
HIST,458 U.S. History 1820-1861,4,N/A,Purple
HIST,459 U.S. History 1861-1900,4,N/A,Purple
HIST,"462 U.S. History, 1900-1945",4,N/A,Purple
HIST,"463 U.S. History, 1945-Present",4,N/A,N/A
Century,,4,N/A,Purple
HIST,467 Rock Music and American Society,4,N/A,Purple
HIST,470 American Frontier,4,N/A,Purple
HIST,471 20th Century American West,4,N/A,N/A
HIST,476 Comparative Slavery and Emancipation,4,N/A,Purple
HIST,477 African American History,4,N/A,Purple
HIST,478 America in Vietnam,4,N/A,Purple
HIST,481W Civil Rights in the Twentieth Century,4,N/A,N/A
HIST,483 American Social and Cultural History,4,N/A,N/A
HIST,484 American Labor History,4,N/A,N/A
HIST,485 History of American Immigration and Ethnicity,4,N/A,N/A
HIST,486 American Environmental History,4,N/A,N/A
HIST,487 United States Women’s History,4,N/A,N/A
HIST,488 Disasters in American History,4,N/A,N/A
HIST,490 Workshops,1-4,N/A,N/A
HIST,495W Senior Seminar,4,N/A,N/A
HIST,497 Internship,1-12,N/A,N/A
HIST,499 Individual Study,1-4,N/A,N/A
HONR,255 Honors Practicum,1-6,HONR 201,N/A
HONR,401 Honors Seminar,1-4,N/A,N/A
HONR,455 Honors Practicum,1-6,"HONR 201, HONR 375",N/A
HONR,499 Individual Study,1-6,N/A,N/A
HP,141 Introduction to Sport Management,3,Selection for team,N/A
HP,170 Introduction to Sports Medicine,2,Varies depending on activity,N/A
HP,201 Introduction to Teaching Physical Education,3,"Front crawl, back crawl, elementary backstroke, sidestroke,",N/A
HP,252 Officiating Theory,2,N/A,N/A
HP,257 Water Safety Instructor (WSI),2,"Swim 500 yards. Front crawl, back crawl, elementary",N/A
Professions,,3,N/A,N/A
HP,290 Psycho-Social Aspects of Sport,3,SOC 101,N/A
HP,291 Concepts of Fitness,2,N/A,N/A
HP,295 Fundamentals of Physical Education Activities,3,Softball experience or consent.,N/A
HP,313 Lifespan Motor Development,3,N/A,N/A
HP,314 Physiology of Exercise,3,BIOL 330,N/A
HP,315W Research Methods and Statistics in Exercise,Science3,N/A,N/A
HP,325 Ethics and Morality in Sport Management,3,N/A,N/A
HP,328 Pathomechanics in Sports Medicine,3,N/A,N/A
HP,330 MN PE Standards & Benchmarks,2,"HP 202, HP 295",N/A
HP,331 Game Forms I,2,"HP 201, HP 295",N/A
HP,332 Game Forms II,2,"HP 201, HP 295",N/A
Education,,3,N/A,N/A
HP,334 Game Forms III,2,"HP 201, HP 295",N/A
HP,340 Prevention and Care,2,HLTH 210,N/A
HP,350 Sport Business and Professional Development,3,N/A,N/A
HP,360 Foundations of Sport Management,3,N/A,N/A
HP,363 Science of Strength Training and Kinesiology,3,BIOL 220,N/A
HP,372 Exercise Science for Coaches,3,N/A,N/A
HP,388 Assessment in General Phys Educ & DAPE,3,"HP 295, HP 313, HP 333",N/A
HP,392 Group Exercise Instruction,2,N/A,N/A
HP,415 Advanced Sports Medicine,2,"BIOL 220, HLTH 210, HP 340",N/A
HP,417 Principles of Wellness Coaching,3,N/A,N/A
HP,425 Developmental Adapted Physical Education,Methods3,"HP 313, HP 333",N/A
HP,426 Physical Education Teaching Styles,3,"HP 201, HP 295, HP 330",N/A
HP,427 Applied Movement Principles,3,Majors only,N/A
Practice,,3,"HP 388, HP 425",N/A
HP,430 Applied Behavior Analysis in Physical Education,3,N/A,N/A
HP,431 Biomechanics,3,HP 363,N/A
HP,435 Planning Sport Facilities,3,N/A,N/A
HP,"437 Sport Media, Sponsorship and Sales",3,N/A,N/A
HP,439 Nutrition for Physical Activity and Sport,3,HP 314,N/A
HP,449 K-12 Teaching Methods in Physical Education,3,"HP 201, HP 295, HP 388",N/A
HP,451 Principles of Coaching,3,N/A,N/A
HP,455 Esport Governance,3,N/A,N/A
HP,459 Financial Aspects of Sport,3,ACCT 200 or consent of instructor,N/A
HP,460 Curriculum Design in Physical Education,3,"HP 449, HP 450",N/A
HP,462 Sports Administration,3,N/A,N/A
HP,463 Seminar in Sport Management,3,N/A,N/A
HP,464 Analysis of Sport Data,3,N/A,N/A
HP,465 Legal Aspects of Physical Education and Sport,3,N/A,N/A
HP,466 Graded Exercise Testing and Exercise Prescription,3,HP 414,N/A
HP,467 Worksite Wellness Program Development,3,HP 414,N/A
HP,468 Sport Marketing,3,N/A,N/A
HP,469 Sport and Esport Event Management,3,N/A,N/A
HP,470 Psychology of Coaching,3,PSYC 101 or equivalent,N/A
HP,475 International Sport Management,3,N/A,N/A
HP,477 Behavior Change Foundations and Strategies,3,N/A,N/A
HP,480 Senior Seminar,3,"Consent, HP 343",N/A
HP,482 Coaching Practicum,1-2,"HP 340, HP372, HP 451",N/A
HP,483 Cardiac Rehabilitation,3,HP 414 and HP 467 or equivalent,N/A
HP,486 Small Group Personal Training,3,"HP 363, HP 466",N/A
HP,487 Applied Exercise Science,4,HP 414,N/A
HP,488 Applied Sport Business,3,N/A,N/A
HP,489 Applied Esport Management,3,N/A,N/A
HP,490 Workshop,1-4,HP 411 and HP 445,N/A
HP,496 Internship,1-10,"HP 414, HP 466",N/A
HP,497 Sport Tourism,3,N/A,N/A
HP,499 Individual Study,1-5,N/A,N/A
Meaning,,4,N/A,N/A
Cathedrals,,4,N/A,N/A
HUM,151 Western Humanities II: da Vinci to the Digital,Age4,N/A,N/A
HUM,155 Global Humanities I: Asia & Africa,4,N/A,N/A
Oceania,,4,N/A,Purple
HUM,250 Perspectives in Humanities,2-4,N/A,N/A
HUM,250W Perspectives in Humanities,4,N/A,N/A
HUM,280 Humanities Traditions,2-4,N/A,N/A
HUM,280W Humanities Traditions,4,N/A,N/A
HUM,281W Human Diversity and Humanities Traditions,4,N/A,Purple
HUM,282W Global Perspectives and Humanities,Traditions4,N/A,Purple
HUM,350 Reading for Humanities,1-4,N/A,N/A
HUM,380 Topics in Humanities,4,N/A,N/A
HUM,450W Humanities Seminar,4,HUM 282W,N/A
HUM,490 Senior Capstone Project,4,Admission to college as Humanities Major,N/A
HUM,498 Humanities Internship,1-4,"HUM 282W, advanced standing in Humanities and consent",N/A
HUM,499 Individual Study,1-4,Approval of faculty.,N/A
ENGR,110 Introduction to Project-based Engineering,3,N/A,N/A
ENGR,240 Linear Circuit Analysis and Design,3,ENGR 240,N/A
Engineering,,1-3,N/A,N/A
credit,up to 3 credits with different forms of,technical,Recipient of a MAX scholarship or instructor consent,N/A
ENGR,296 Topics in Engineering,1-4,N/A,N/A
ENGR,299 Bridge to Project-based Engineering,3,Admission to Integrated Engineering major or consent.,N/A
ENGR,300 Introduction to Engineering Design for NonMajors,4,Students must be admitted to the Department of Integrated,N/A
ENGR,301 Design I,3,N/A,N/A
ENGR,302 Design II,3,ENGR 301,N/A
ENGR,311W Professionalism I,3,N/A,N/A
ENGR,312W Professionalism II,3,Admission to program.,N/A
ENGR,350 Elective Technical Competency,1-2,"Admission to major, minor or certificate programs.",N/A
Engineering,,1-2,"Admission to major, minor or certificate programs.",N/A
ENGR,354 Elective Technical Competency in,Programming1-2,"Admission to major, minor or certificate programs.",N/A
Tools,,1-2,,N/A
ENGR,398 CPT: Co-Operative Experience,0,MATH 223. At least 60 credits earned; in good standing;,N/A
Prerequisites:,MATH 223. At least 60 credits earned; in,good,N/A,N/A
ENGR,401 Capstone Design I,3,"ENGR 302, ENGR 312W. At least 14 credits earned in",N/A
Prerequisites:,"ENGR 302, ENGR 312W. At least 14 credits",earned,N/A,N/A
ENGR,402 Capstone Design II,3,"ENGR 401, ENGR 411W. At least 22 credits earned in",N/A
Prerequisites:,"ENGR 401, ENGR 411W. At least 22 credits",earned,N/A,N/A
ENGR,411W Professionalism III,3,ENGR 312W,N/A
ENGR,412W Professionalism IV,3,"Admission to major, minor or certificate programs.",N/A
ENGR,450 Advanced Technical Competency,1-8,"Admission to major, minor or certificate programs and",N/A
Engr,,1-8,"Admission to major, minor or certificate programs and",N/A
Management,,1-8,"Admission to major, minor or certificate programs and",N/A
Engineering,,1-8,"Admission to major, minor or certificate programs and",N/A
Combustion,,1-8,"Admission to major, minor or certificate programs and",N/A
Entrepreneurship,,1-8,"In-depth, advanced study of an engineering area related",N/A
ENGR,477 Advanced Technical Competency in,Leadership1-8,"Admission to major, minor or certificate programs and",N/A
Energy,,1-8,"Admission to major, minor or certificate programs and",N/A
Analysis,,1-8,"Admission to major, minor or certificate programs and",N/A
Microelectronics,,1-8,Recipient of a MAX scholarship or instructor consent.,N/A
ENGR,496 Selected Topics in Engineering,1-4,Consent,N/A
ENGR,498 Senior Thesis,3,Admission to ISAT program.,N/A
Prerequisites:,Senior standing in program and at least 14 credits,earned,Admission to ISAT program.,N/A
ISAT,480 Capstone Proposal,2-4,N/A,N/A
expertise.,The total combined credits for ISAT 480 and ISAT,490,N/A,N/A
be,six credits. Requires admission to,ISAT,"ISAT 302, Admission to ISAT program.",N/A
ISAT,490 Capstone Experience,2-4,N/A,N/A
combined,credits for ISAT 480 and ISAT 490 should be,six,"ISAT 302, Admission to ISAT program.",N/A
IEP,010 Beginning Reading and Vocabulary,0,N/A,N/A
IEP,011 Beginning Writing,0,N/A,N/A
IEP,012 Beginning Listening and Speaking,0,N/A,N/A
IEP,013 Beginning Grammar,0,N/A,N/A
IEP,014 Beginning Special Topics,0,N/A,N/A
IEP,020 Low-Intermediate Reading and Vocabulary,0,N/A,N/A
IEP,021 Low-Intermediate Writing,0,N/A,N/A
IEP,022 Low-Intermediate Listening and Speaking,0,N/A,N/A
IEP,023 Low-Intermediate Grammar,0,N/A,N/A
IEP,024 Low-Intermediate Special Topics,0,N/A,N/A
IEP,030 High-Intermediate Reading and Vocabulary,0,N/A,N/A
IEP,031 High-Intermediate Writing,0,N/A,N/A
IEP,032 High-Intermediate Listening and Speaking,0,N/A,N/A
IEP,033 High-Intermediate Grammar,0,N/A,N/A
IEP,034 High-Intermediate Special Topics,0,N/A,N/A
IEP,040 Advanced Reading and Vocabulary,0,N/A,N/A
IEP,041 Advanced Writing,0,N/A,N/A
IEP,042 Advanced Listening and Speaking,0,N/A,N/A
IEP,043 Advanced Grammar,0,N/A,N/A
IEP,044 Advanced Special Topics,0,N/A,N/A
IDST,496 Capstone Experience,1-4,N/A,N/A
course,that can be taken for 1-4 credits depending on,each,N/A,N/A
IDST,497 Internship,1-4,N/A,N/A
IDST,499 Individual Study,1-4,N/A,N/A
IBUS,380 Principles of International Business,3,N/A,N/A
IBUS,398 CPT: Co-Operative Experience,0,Permission of the Chairperson of the department; co-op,N/A
IBUS,419 (3.00) International Business Seminar,3,IBUS 380,N/A
IBUS,428 International Marketing,3,MRKT 210,N/A
IBUS,448 International Business Management,3,N/A,N/A
IBUS,469 International Business Finance,3,IBUS 380,N/A
IBUS,485 Export Administration,3,IBUS 380,N/A
IBUS,490 International Business Policy and Strategy,3,"IBUS 428, IBUS 448, IBUS 469 (select 2 out of the 3 courses)",N/A
IBUS,492 Study Tour,1-3,N/A,N/A
IBUS,497 Internship,1-9,Consent,N/A
IBUS,498 (1-3) Internship,1-3,Consent,N/A
IBUS,499 Individual Study,1-3,Consent,N/A
IPO,101 International Programs,1-18,N/A,N/A
MGMT,230 Principles of Management,3,N/A,N/A
MGMT,300 Introduction to MIS,3,ISYS 101 or CIS 101,N/A
MGMT,332 Creativity and Innovation,3,N/A,N/A
MGMT,340 Human Resource Management,3,N/A,N/A
MGMT,343 Entrepreneurship: New Venture Initiation,3,N/A,N/A
MGMT,346 Operations Management for the Supply Chain,3,ECON 207,N/A
MGMT,360 AgriBusiness in the Modern Economy,3,N/A,N/A
MGMT,380 Human Behavior in Organizations,3,N/A,N/A
MGMT,391 Introduction to Business Professionalism,1,N/A,N/A
MGMT,398 CPT: Co-Operative Experience,0,Permission of the Chairperson of the department; co-op,N/A
MGMT,404 Introduction to Business Applications,3,MGMT 300,N/A
MGMT,441 Staffing,3,MGMT 340,N/A
MGMT,442 Compensation Management,3,MGMT 340,N/A
MGMT,443 Entrepreneurship: New Venture Growth,3,N/A,N/A
MGMT,445 Training & Development,3,MGMT 340,N/A
MGMT,447 Management: Special Topics,3,MGMT 230,N/A
MGMT,449 Quality Management,3,ECON 207 or equivalent,N/A
MGMT,453 Entrepreneurship Seminar,1,N/A,N/A
MGMT,459 Management Information Systems,3,"MGMT 230, MGMT 300",N/A
MGMT,472 Project Management,3,N/A,N/A
MGMT,473 Enterprise Resource Planning (ERP),3,MGMT 300,N/A
MGMT,481 Business Policy & Strategy,3,"FINA 362, MRKT 210, MGMT 230, MGMT 346",N/A
MGMT,"482 Business, Society, & Ethics",3,N/A,N/A
MGMT,484 Leadership,3,N/A,N/A
MGMT,486 Strategic Human Resource Management,3,MGMT 340,N/A
MGMT,490 Business Professionals,3,N/A,N/A
MGMT,492 BBA Capstone,3,N/A,N/A
MGMT,496 Internship,4,N/A,N/A
MGMT,497 Internship,3,N/A,N/A
MGMT,498 Internship,3,N/A,N/A
MGMT,499 Individual Study,1-4,N/A,N/A
MFE,142 Introduction to Computer Aided Design,3,N/A,N/A
MFE,275 Manufacturing Processes I,4,"MFE 142. Select One Course: CHEM 191, CHEM 201",N/A
MFE,323 Statics,3,"MATH 121, PHYS 221",N/A
MFE,324 Strength of Materials and Dynamics,4,MFE 323,N/A
MFE,341 Advanced Computer Aided Design,3,MFE 142,N/A
MFE,347 Manufacturing Automation,4,"EET 113, MFE 142, MFE 275",N/A
MFE,375 Manufacturing Processes II,4,MFE 275,N/A
MFE,386 Metrology,3,"MFE 142, STAT 354",N/A
MFE,407 Manufacturing Resource Planning & Control,3,N/A,N/A
MFE,423 Industrial Ergonomics,3,STAT 354,N/A
MFE,424 Industrial Safety,2,N/A,N/A
MFE,425 Project Management and Engineering Economy,3,STAT 354,N/A
MFE,426 Logistics and Transportation,3,STAT 354,N/A
MFE,427 Quality Management Systems,3,STAT 354,N/A
MFE,428 Lean Manufacturing,3,N/A,N/A
MFE,448 Computer Integrated Manufacturing,3,MFE 341,N/A
MFE,455 Project Management and Engineering Economy,II3,MFE 425,N/A
MFE,488W Senior Design I,2,"MFE 275, MFE 425, and 10 MFE 300/400 level credits.",N/A
Prerequisites:,"MFE 275, MFE 425, and 10 MFE 300/400",level,N/A,N/A
MFE,489W Senior Design II,2,MFE 488W,N/A
MET,142 Introduction to Parametric Modeling,3,N/A,N/A
MET,275 Manufacturing Processes I,4,CHEM 104 and MET 142,N/A
MET,323 Statics,3,PHYS 211 and MATH 121,N/A
MET,324 Strength of Materials and Dynamics,4,MET 323,N/A
MET,341 Advanced Parametric Modeling,3,MET 142,N/A
MET,347 (4.00) Manufacturing Automation,4,"EET 113, MET 275, MET 341",N/A
MET,375 Manufacturing Processes II,4,MET 275,N/A
MET,386 Metrology for Engineering Technologist,3,"MATH 121, MET 341, STAT 154. Admission to AET/MET",N/A
MET,398 CPT: Co-Operative Experience,0,MET 104. At least 60 credits earned; in good standing;,N/A
Prerequisites:,MET 104. At least 60 credits earned; in,good,N/A,N/A
MET,407 Manufacturing Resource Planning and Control,3,N/A,N/A
MET,423 Ergonomics & Work Measurement,3,STAT 154,N/A
MET,424 Industrial Safety,2,N/A,N/A
MET,425 Project and Value Management,3,STAT 154,N/A
MET,426 Logistics and Transportation,3,STAT 154,N/A
MET,427 Quality Management Systems,3,STAT 154,N/A
MET,428 Lean Manufacturing,3,N/A,N/A
MET,448 Computer Integrated Manufacturing,3,"MET 347, PHYS 212",N/A
MET,455 Project and Value Management II,3,MET 425,N/A
MET,488W Senior Design Project I,2,"ENG 271W, MET 275, MET 425, 10 AET or MET 300/400",N/A
level,,level,N/A,N/A
MET,489W Senior Design Project II,2,"MET 488W, Permission Required",N/A
MET,492 Seminar: Manufacturing,1-4,N/A,N/A
MET,497 Internship: Manufacturing,1-10,50% of major,N/A
MET,499 Individual Study,1-4,Permission Required,N/A
MRKT,100 Foundations of Business Concepts,3,N/A,N/A
MRKT,210 Principles of Marketing,3,N/A,N/A
